ticker,epic,instrument_name,currency,market_status,expiry,instrument_type,search_term
AJAXNA,EG.D.AJAXNA.CASH.IP,AFC Ajax NV,N/A,TRADEABLE,-,SHARES,AF
AFCGUS,UA.D.AFCGUS.CASH.IP,AFC Gamma Inc,N/A,TRADEABLE,-,SHARES,AF
SEY,KA.D.SEY.CASH.IP,Afentra Plc,N/A,TRADEABLE,-,SHARES,AF
AMO,KC.D.AMO.CASH.IP,AFERIAN,N/A,OFFLINE,-,SHARES,AF
AFMDUS,UA.D.AFMDUS.CASH.IP,Affimed NV,N/A,OFFLINE,-,SHARES,AF
AFRMUS,UA.D.AFRMUS.CASH.IP,Affirm Holdings Inc (24 Hours),N/A,TRADEABLE,-,SHARES,AF
AFFYUS,UA.D.AFFYUS.CASH.IP,Affymax Inc,N/A,OFFLINE,-,SHARES,AF
AFHPLN,KC.D.AFHPLN.CASH.IP,AFH Financial Group PLC,N/A,OFFLINE,-,SHARES,AF
AFID,PK.D.AFID.CASH.IP,AFI Development PLC - GDR,N/A,OFFLINE,-,SHARES,AF
AFL,SA.D.AFL.CASH.IP,Aflac Inc (24 Hours),N/A,TRADEABLE,-,SHARES,AF
AFRLN,KA.D.AFRLN.CASH.IP,Afren PLC,N/A,SUSPENDED,-,SHARES,AF
AFRILN,KC.D.AFRILN.CASH.IP,AfriAg PLC,N/A,OFFLINE,-,SHARES,AF
AECSS,EH.D.AECSS.CASH.IP,Africa Energy Corp,N/A,TRADEABLE,-,SHARES,AF
ETFGLDSJ,AR.D.ETFGLDSJ.CASH.IP,Africa ETF Issuer (RF) Ltd. - AfricaGold Debentures Fund,N/A,TRADEABLE,-,SHARES,AF
AFDDSS,EH.D.AFDDSS.CASH.IP,African Diamond AB (Unlisted),N/A,OFFLINE,-,SHARES,AF
A1GAU,AB.D.A1GAU.CASH.IP,African Gold Limited,N/A,CLOSED,-,SHARES,AF
AMI,KA.D.AMI.CASH.IP,African Minerals Limited,N/A,OFFLINE,-,SHARES,AF
ASPLN,KC.D.ASPLN.CASH.IP,African Pioneer Plc,N/A,TRADEABLE,-,SHARES,AF
ARISJ,AR.D.ARISJ.CASH.IP,African Rainbow Minerals Ltd,N/A,TRADEABLE,-,SHARES,AF
AFTSJ,AR.D.AFTSJ.CASH.IP,Afrimat Limited,N/A,TRADEABLE,-,SHARES,AF
AFBSS,EH.D.AFBSS.CASH.IP,AFRY AB,N/A,TRADEABLE,-,SHARES,AB
AFTAU,AB.D.AFTAU.CASH.IP,AFT Corporation Limited,N/A,CLOSED,-,SHARES,AF
AFPAU,AB.D.AFPAU.CASH.IP,AFT Pharmaceuticals Limited,N/A,EDITS_ONLY,-,SHARES,AF
AFYAUS,UA.D.AFYAUS.CASH.IP,Afya Limited,N/A,TRADEABLE,-,SHARES,AF
AGATDC,EP.D.AGATDC.CASH.IP,Agat Ejendomme AS,N/A,TRADEABLE,-,SHARES,EJ
5201JT,AJ.D.5201JT.CASH.IP,AGC Inc,N/A,EDITS_ONLY,-,SHARES,AG
AGUS,SA.D.AGUS.CASH.IP,AGCO Corp,N/A,TRADEABLE,-,SHARES,AG
FOR,EA.D.FOR.CASH.IP,Ageas,N/A,TRADEABLE,-,SHARES,AG
AGENUS,UA.D.AGENUS.CASH.IP,Agenus Inc,N/A,TRADEABLE,-,SHARES,AG
AGLUS,SA.D.AGLUS.CASH.IP,agilon health Inc,N/A,TRADEABLE,-,SHARES,AG
AGLAU,AA.D.AGLAU.CASH.IP,AGL Energy Ltd,N/A,EDITS_ONLY,-,SHARES,Energy
AEMCN,KN.D.AEMCN.CASH.IP,Agnico Eagle Mines Ltd (CA),N/A,TRADEABLE,-,SHARES,EA
AEMUS,SA.D.AEMUS.CASH.IP,Agnico Eagle Mines Ltd (US),N/A,TRADEABLE,-,SHARES,EA
APIUS,UA.D.APIUS.CASH.IP,Agora Inc,N/A,TRADEABLE,-,SHARES,AG
ADCUS,SA.D.ADCUS.CASH.IP,Agree Realty Corp,N/A,TRADEABLE,-,SHARES,Real
AHHUS,SA.D.AHHUS.CASH.IP,AH Realty Trust Inc,N/A,TRADEABLE,-,SHARES,AH
AM1FH,EB.D.AM1FH.CASH.IP,Ahlstrom-Munksjo Oyj,N/A,ON_AUCTION,-,SHARES,AH
5852JT,AJ.D.5852JT.CASH.IP,Ahresty Corporation,N/A,EDITS_ONLY,-,SHARES,AH
ALTSUS,UA.D.ALTSUS.CASH.IP,AI Financial Corp,N/A,TRADEABLE,-,SHARES,FI
247AJT,AJ.D.247AJT.CASH.IP,Ai Robotics Inc,N/A,EDITS_ONLY,-,SHARES,RO
ALBK,EE.D.ALBK.CASH.IP,AIB Group PLC (Euronext Dublin),N/A,TRADEABLE,-,SHARES,Group
ALBKLN,KA.D.ALBKLN.CASH.IP,AIB Group PLC (LSE),N/A,TRADEABLE,-,SHARES,Group
7389JT,AJ.D.7389JT.CASH.IP,Aichi Financial Group Inc,N/A,EDITS_ONLY,-,SHARES,Financial
7373JT,AJ.D.7373JT.CASH.IP,Aidma Holdings Inc,N/A,EDITS_ONLY,-,SHARES,Holdings
AIMUS,SA.D.AIMUS.CASH.IP,AIM ImmunoTech Inc,N/A,TRADEABLE,-,SHARES,IM
AAREIT,AG.D.AAREIT.CASH.IP,AIMS APAC REIT,N/A,EDITS_ONLY,-,SHARES,AP
9627JT,AJ.D.9627JT.CASH.IP,Ain Holdings Inc,N/A,EDITS_ONLY,-,SHARES,Holdings
HEBTUS,UB.D.HEBTUS.CASH.IP,AIOS Tech Inc,N/A,TRADEABLE,-,SHARES,Tech
AIRALI,PK.D.AIRALI.CASH.IP,Air Astana JSC,N/A,TRADEABLE,-,SHARES,JS
AF,EC.D.AF.CASH.IP,Air France-KLM,N/A,TRADEABLE,-,SHARES,AF
1AFIM,EF.D.1AFIM.CASH.IP,Air France-KLM (ITA),N/A,TRADEABLE,-,SHARES,AF
AIRLUS,SA.D.AIRLUS.CASH.IP,Air Lease Corp,N/A,CLOSED,-,SHARES,LE
AIZAU,AF.D.AIZAU.CASH.IP,Air New Zealand Limited,N/A,EDITS_ONLY,-,SHARES,ZE
AIP,KA.D.AIP.CASH.IP,Air Partner PLC,N/A,OFFLINE,-,SHARES,PA
4088JT,AJ.D.4088JT.CASH.IP,Air Water Inc,N/A,EDITS_ONLY,-,SHARES,WA
ABNBUS,UA.D.ABNBUS.CASH.IP,Airbnb Inc (24 Hours),N/A,TRADEABLE,-,SHARES,AB
6Z1GY,ED.D.6Z1GY.CASH.IP,Airbnb Inc - Ger,N/A,TRADEABLE,-,SHARES,GE
6291JT,AJ.D.6291JT.CASH.IP,Airtech Japan Limited,N/A,EDITS_ONLY,-,SHARES,JA
AAFLN,KA.D.AAFLN.CASH.IP,Airtel Africa PLC,N/A,TRADEABLE,-,SHARES,AF
AIXGY,ED.D.AIXGY.CASH.IP,AIXTRON SE,N/A,TRADEABLE,-,SHARES,SE
AJBLN,KA.D.AJBLN.CASH.IP,AJ Bell Limited,N/A,TRADEABLE,-,SHARES,AJ
AJL,AF.D.AJL.CASH.IP,AJ Lucas Group Ltd,N/A,EDITS_ONLY,-,SHARES,AJ
AJAXLN,KC.D.AJAXLN.CASH.IP,Ajax Resources PLC,N/A,TRADEABLE,-,SHARES,AJ
2802JT,AJ.D.2802JT.CASH.IP,Ajinomoto Co Inc,N/A,EDITS_ONLY,-,SHARES,AJ
4659JT,AJ.D.4659JT.CASH.IP,Ajis Co Ltd,N/A,EDITS_ONLY,-,SHARES,AJ
538HK,AC.D.538HK.CASH.IP,Ajisen China Holdings Ltd,N/A,EDITS_ONLY,-,SHARES,AJ
AKAM,UA.D.AKAM.CASH.IP,Akamai Technologies Inc (24 Hours),N/A,TRADEABLE,-,SHARES,AK
CLTXUS,UA.D.CLTXUS.CASH.IP,Akari Therapeutics PLC,N/A,TRADEABLE,-,SHARES,AK
ASLGY,ED.D.ASLGY.CASH.IP,Akasol AG,N/A,OFFLINE,-,SHARES,AG
AKVER,EL.D.AKVER.CASH.IP,Akastor ASA,N/A,TRADEABLE,-,SHARES,AK
3932JT,AJ.D.3932JT.CASH.IP,Akatsuki Inc,N/A,EDITS_ONLY,-,SHARES,AK
SONGUS,UD.D.SONGUS.CASH.IP,Akazoo SA,N/A,CLOSED,-,SHARES,AK
AKBAUS,UA.D.AKBAUS.CASH.IP,Akebia Therapeutics Inc,N/A,TRADEABLE,-,SHARES,AK
AKERNO,EL.D.AKERNO.CASH.IP,Aker ASA,N/A,TRADEABLE,-,SHARES,AK
AKBMNO,EL.D.AKBMNO.CASH.IP,Aker BioMarine ASA,N/A,TRADEABLE,-,SHARES,AK
DETNOR,EL.D.DETNOR.CASH.IP,Aker BP ASA,N/A,TRADEABLE,-,SHARES,AK
ACCMENO,EL.D.ACCMENO.CASH.IP,Aker Carbon Capture ASA,N/A,OFFLINE,-,SHARES,AK
AKHNO,EL.D.AKHNO.CASH.IP,Aker Horizons Holding AS,N/A,OFFLINE,-,SHARES,AK
AOWMENO,EL.D.AOWMENO.CASH.IP,Aker Offshore Wind Holding AS,N/A,OFFLINE,-,SHARES,AK
AKSONO,EL.D.AKSONO.CASH.IP,Aker Solutions ASA,N/A,TRADEABLE,-,SHARES,AK
AKROUS,UA.D.AKROUS.CASH.IP,Akero Therapeutics Inc,N/A,CLOSED,-,SHARES,AK
9926HK,AC.D.9926HK.CASH.IP,Akeso Inc,N/A,EDITS_ONLY,-,SHARES,AK
DNAAUS,UB.D.DNAAUS.CASH.IP,AKILI INC,N/A,CLOSED,-,SHARES,AK
AKAFP,EC.D.AKAFP.CASH.IP,AKKA Technologies SE,N/A,OFFLINE,-,SHARES,AK
AKOAUS,SA.D.AKOAUS.CASH.IP,AKO/A - Embotelladora Andina SA,N/A,TRADEABLE,-,SHARES,AK
AKOBUS,SA.D.AKOBUS.CASH.IP,AKO/B - Embotelladora Andina SA,N/A,TRADEABLE,-,SHARES,AK
AKOAU,AB.D.AKOAU.CASH.IP,Akora Resources Ltd,N/A,EDITS_ONLY,-,SHARES,AK
AKUSUS,UA.D.AKUSUS.CASH.IP,Akouos Inc,N/A,CLOSED,-,SHARES,AK
AKTSUS,UA.D.AKTSUS.CASH.IP,Akoustis Technologies Inc,N/A,CLOSED,-,SHARES,AK
AKYAUS,UA.D.AKYAUS.CASH.IP,Akoya Biosciences Inc,N/A,CLOSED,-,SHARES,AK
HXUS,UB.D.HXUS.CASH.IP,Akso Health Group,N/A,TRADEABLE,-,SHARES,AK
AKTIAFH,EB.D.AKTIAFH.CASH.IP,Aktia Pankki Oyj,N/A,TRADEABLE,-,SHARES,AK
AKTS,UA.D.AKTS.CASH.IP,Aktis Oncology Inc,N/A,TRADEABLE,-,SHARES,AK
AKUUS,UA.D.AKUUS.CASH.IP,Akumin Inc,N/A,CLOSED,-,SHARES,AK
MGICFP,EC.D.MGICFP.CASH.IP,AKWEL,N/A,TRADEABLE,-,SHARES,AK
AKZO,EG.D.AKZO.CASH.IP,Akzo Nobel NV,N/A,TRADEABLE,-,SHARES,AK
SYDBDC,EP.D.SYDBDC.CASH.IP,AL Sydbank A/S,N/A,TRADEABLE,-,SHARES,AL
AGICT,KN.D.AGICT.CASH.IP,Alamos Gold Inc (CAD),N/A,TRADEABLE,-,SHARES,GO
AGIUS,SA.D.AGIUS.CASH.IP,Alamos Gold Inc (USD),N/A,TRADEABLE,-,SHARES,GO
EQSAU,AB.D.EQSAU.CASH.IP,Aland Equity Group Limited,N/A,EDITS_ONLY,-,SHARES,EQ
DINSM,EI.D.DINSM.CASH.IP,Alantra Partners SA,N/A,TRADEABLE,-,SHARES,PA
SECHFP,EC.D.SECHFP.CASH.IP,ALBIOMA,N/A,OFFLINE,-,SHARES,AL
CRWCLN,KC.D.CRWCLN.CASH.IP,Albion Crown VCT PLC,N/A,TRADEABLE,-,SHARES,VC
AADVLN,KC.D.AADVLN.CASH.IP,Albion Development VCT PLC,N/A,ON_AUCTION,-,SHARES,VC
AAEVLN,KC.D.AAEVLN.CASH.IP,Albion Enterprise VCT PLC,N/A,TRADEABLE,-,SHARES,VC
KAYLN,KC.D.KAYLN.CASH.IP,Albion KAY VCT PLC,N/A,ON_AUCTION,-,SHARES,KA
ALBOUS,UA.D.ALBOUS.CASH.IP,Albireo Pharma Inc,N/A,CLOSED,-,SHARES,PH
ALGGY,ED.D.ALGGY.CASH.IP,Albis Leasing AG,N/A,OFFLINE,-,SHARES,LE
AAIAU,AB.D.AAIAU.CASH.IP,Alcoa Corp,N/A,EDITS_ONLY,-,SHARES,AL
AA,SA.D.AA.CASH.IP,Alcoa Inc (24 Hours),N/A,TRADEABLE,-,SHARES,AA
ALCUS,SA.D.ALCUS.CASH.IP,Alcon Inc,N/A,TRADEABLE,-,SHARES,AL
ALCSW,EJ.D.ALCSW.CASH.IP,Alcon Inc,N/A,TRADEABLE,-,SHARES,AL
ALDDSFP,EC.D.ALDDSFP.CASH.IP,ALD SA - Rights Issue,N/A,OFFLINE,-,SHARES,RI
ALEFCT,KN.D.ALEFCT.CASH.IP,Aleafia Health Inc,N/A,CLOSED,-,SHARES,HE
ALOLN,KC.D.ALOLN.CASH.IP,Alecto,N/A,OFFLINE,-,SHARES,AL
AMLPUS,SI.D.AMLPUS.CASH.IP,Alerian MLP ETF,N/A,TRADEABLE,-,SHARES,ET
PHYFP,EC.D.PHYFP.CASH.IP,Ales Groupe,N/A,OFFLINE,-,SHARES,Group
ALFA,EH.D.ALFA.CASH.IP,Alfa Laval AB,N/A,TRADEABLE,-,SHARES,LA
ALFENNA,EG.D.ALFENNA.CASH.IP,Alfen NV,N/A,TRADEABLE,-,SHARES,AL
ALFUS,UA.D.ALFUS.CASH.IP,Alfi Inc,N/A,OFFLINE,-,SHARES,AL
AQNUS,SA.D.AQNUS.CASH.IP,Algonquin Power & Utilities Corporation,N/A,TRADEABLE,-,SHARES,UT
AQNCT,KN.D.AQNCT.CASH.IP,Algonquin Power & Utilities Corporation,N/A,TRADEABLE,-,SHARES,UT
BABA,SA.D.BABA.CASH.IP,Alibaba Group Holding Ltd (24 Hours),N/A,TRADEABLE,-,SHARES,HK
AQXAU,AB.D.AQXAU.CASH.IP,Alice Queen Limited,N/A,EDITS_ONLY,-,SHARES,QU
ALCOUS,UA.D.ALCOUS.CASH.IP,Alico Inc,N/A,TRADEABLE,-,SHARES,AL
WPFUS,SH.D.WPFUS.CASH.IP,Alight Inc - Class A,N/A,TRADEABLE,-,SHARES,CL
ALIGTRSS,EH.D.ALIGTRSS.CASH.IP,Alimak Group AB RTS,N/A,OFFLINE,-,SHARES,RT
LSRLN,KA.D.LSRLN.CASH.IP,Alina Holdings PLC,N/A,TRADEABLE,-,SHARES,Holdings
ALKB,EP.D.ALKB.CASH.IP,ALK-Abello AS,N/A,TRADEABLE,-,SHARES,AL
AESEUS,UA.D.AESEUS.CASH.IP,All In FutureTech Alliance Inc,N/A,TRADEABLE,-,SHARES,AL
ALLGUS,SA.D.ALLGUS.CASH.IP,Allego NV,N/A,OFFLINE,-,SHARES,AL
ALE,SA.D.ALE.CASH.IP,ALLETE Inc,N/A,CLOSED,-,SHARES,AL
APHLN,KA.D.APHLN.CASH.IP,Alliance Pharma PLC,N/A,OFFLINE,-,SHARES,PH
ATST,KA.D.ATST.CASH.IP,Alliance Witan PLC,N/A,TRADEABLE,-,SHARES,WI
ABUS,SA.D.ABUS.CASH.IP,AllianceBernstein Holding LP,N/A,TRADEABLE,-,SHARES,AB
LNT,SD.D.LNT.CASH.IP,Alliant Energy Corp (24 Hours),N/A,TRADEABLE,-,SHARES,Energy
ALVGY,ED.D.ALVGY.CASH.IP,Allianz SE,N/A,TRADEABLE,-,SHARES,AL
NFJUS,SE.D.NFJUS.CASH.IP,AllianzGI NFJ Dividend Interest & Premium Strategy Fund,N/A,TRADEABLE,-,SHARES,NF
MMGRBSS,EH.D.MMGRBSS.CASH.IP,Alligo AB,N/A,TRADEABLE,-,SHARES,AL
OPAPGA,ER.D.OPAPGA.CASH.IP,Allwyn AG,N/A,OFFLINE,-,SHARES,AG
ALLYUS,SA.D.ALLYUS.CASH.IP,Ally Financial Inc,N/A,TRADEABLE,-,SHARES,FI
ALMSS,EH.D.ALMSS.CASH.IP,ALM Equity AB (publ),N/A,TRADEABLE,-,SHARES,EQ
ALMPREFSS,EH.D.ALMPREFSS.CASH.IP,ALM Equity AB (publ) - pfd,N/A,TRADEABLE,-,SHARES,EQ
ALMBDC,EP.D.ALMBDC.CASH.IP,Alm. Brand AS,N/A,TRADEABLE,-,SHARES,AL
EXTOUS,SB.D.EXTOUS.CASH.IP,Almacenes Exito SA,N/A,CLOSED,-,SHARES,EX
AFAMUS,UA.D.AFAMUS.CASH.IP,Almost Family Inc,N/A,CLOSED,-,SHARES,FA
ANOGY,ED.D.ANOGY.CASH.IP,Alno AG,N/A,CLOSED,-,SHARES,AG
AOSLUS,UA.D.AOSLUS.CASH.IP,Alpha & Omega Semiconductor Limited,N/A,TRADEABLE,-,SHARES,OM
ALPHA,ER.D.ALPHA.CASH.IP,Alpha Bank AE,N/A,TRADEABLE,-,SHARES,AE
AETFGA,ER.D.AETFGA.CASH.IP,Alpha ETF Athex 20,N/A,TRADEABLE,-,SHARES,AT
AUKAU,AB.D.AUKAU.CASH.IP,Alpha HPA Limited,N/A,EDITS_ONLY,-,SHARES,HP
APTUS,SI.D.APTUS.CASH.IP,Alpha Pro Tech Ltd,N/A,TRADEABLE,-,SHARES,Tech
ARTLLN,KC.D.ARTLLN.CASH.IP,Alpha Real Trust Limited,N/A,OFFLINE,-,SHARES,Real
GOOGL,UB.D.GOOGL.CASH.IP,Alphabet Inc - A (24 Hours),N/A,TRADEABLE,-,SHARES,GO
GOOGUS,UB.D.GOOGUS.CASH.IP,Alphabet Inc - C (24 Hours),N/A,TRADEABLE,-,SHARES,GO
PTGEFUS,UC.D.PTGEFUS.CASH.IP,AlphaTON Capital Corp,N/A,TRADEABLE,-,SHARES,Capital
AWELN,KA.D.AWELN.CASH.IP,Alphawave IP Group PLC,N/A,OFFLINE,-,SHARES,IP
6770JT,AJ.D.6770JT.CASH.IP,Alps Alpine Company Limited,N/A,EDITS_ONLY,-,SHARES,AL
SGDJUS,SI.D.SGDJUS.CASH.IP,Alps ETF Trust - Sprott Junior Gold Miners ETF,N/A,TRADEABLE,-,SHARES,JU
ALPUS,UA.D.ALPUS.CASH.IP,Alps Group Inc,N/A,TRADEABLE,-,SHARES,Group
OGIGUS,SI.D.OGIGUS.CASH.IP,ALPS O Shares Global Internet Giants ETF,N/A,TRADEABLE,-,SHARES,GI
ALQ,AF.D.ALQ.CASH.IP,ALS Ltd,N/A,EDITS_ONLY,-,SHARES,AL
AEIUS,UA.D.AEIUS.CASH.IP,Alset Inc,N/A,TRADEABLE,-,SHARES,AL
ALS,EC.D.ALS.CASH.IP,Alstom SA,N/A,TRADEABLE,-,SHARES,AL
ALTGUS,SA.D.ALTGUS.CASH.IP,Alta Equipment Group Inc,N/A,TRADEABLE,-,SHARES,EQ
YHOO,UD.D.YHOO.CASH.IP,Altaba Inc,N/A,CLOSED,-,SHARES,AL
LTAFP,EC.D.LTAFP.CASH.IP,Altamir,N/A,TRADEABLE,-,SHARES,AL
ATE,EC.D.ATE.CASH.IP,Alten SA,N/A,TRADEABLE,-,SHARES,AL
GLBLUS,UB.D.GLBLUS.CASH.IP,"ALTI Global, Inc",N/A,TRADEABLE,-,SHARES,GL
ATMRUUS,SA.D.ATMRUUS.CASH.IP,Altimar Acquisition Corp. II,N/A,CLOSED,-,SHARES,II
ALUAU,AB.D.ALUAU.CASH.IP,Altium Ltd,N/A,CLOSED,-,SHARES,AL
ANR,KC.D.ANR.CASH.IP,Altona Rare Earths PLC,N/A,TRADEABLE,-,SHARES,EA
ALTRPL,PO.D.ALTRPL.CASH.IP,Altri SGPS SA,N/A,TRADEABLE,-,SHARES,SG
MO,SE.D.MO.CASH.IP,Altria Group Inc (24 Hours),N/A,TRADEABLE,-,SHARES,MO
ALU,KC.D.ALU.CASH.IP,Alumasc Group,N/A,TRADEABLE,-,SHARES,Group
ALMSUS,UA.D.ALMSUS.CASH.IP,Alumis Inc,N/A,TRADEABLE,-,SHARES,AL
ALZCURSS,EH.D.ALZCURSS.CASH.IP,Alzecure Pharma AB,N/A,TRADEABLE,-,SHARES,PH
AMAAU,AB.D.AMAAU.CASH.IP,AMA Group Ltd,N/A,EDITS_ONLY,-,SHARES,AM
AADGY,ED.D.AADGY.CASH.IP,Amadeus Fire AG,N/A,TRADEABLE,-,SHARES,FI
3DAAU,AB.D.3DAAU.CASH.IP,Amaero Ltd,N/A,EDITS_ONLY,-,SHARES,AM
AMALUS,UA.D.AMALUS.CASH.IP,Amalgamated Financial Corp,N/A,TRADEABLE,-,SHARES,Financial
AEXGLN,KC.D.AEXGLN.CASH.IP,Amaroq Ltd,N/A,TRADEABLE,-,SHARES,AM
IECPZ,KC.D.IECPZ.CASH.IP,Amazing AI PLC,N/A,CLOSED,-,SHARES,AM
AMZN,UA.D.AMZN.CASH.IP,Amazon.com Inc (24 Hours),N/A,TRADEABLE,-,SHARES,AM
0R1OLN,KC.D.0R1OLN.CASH.IP,Amazon.com Inc - UK,N/A,OFFLINE,-,SHARES,UK
AMBAUS,UA.D.AMBAUS.CASH.IP,Ambarella Inc,N/A,TRADEABLE,-,SHARES,AM
AMBEASS,EH.D.AMBEASS.CASH.IP,Ambea AB (publ),N/A,TRADEABLE,-,SHARES,AM
ABVUS,SA.D.ABVUS.CASH.IP,Ambev SA-ADR,N/A,TRADEABLE,-,SHARES,AM
AMBOUS,SI.D.AMBOUS.CASH.IP,Ambow Education Holding Ltd,N/A,TRADEABLE,-,SHARES,ED
AMBUBDC,EP.D.AMBUBDC.CASH.IP,Ambu AS,N/A,TRADEABLE,-,SHARES,AM
AMCIUUS,UA.D.AMCIUUS.CASH.IP,AMCI Acquisition Corp II,N/A,TRADEABLE,-,SHARES,II
AMH,AF.D.AMH.CASH.IP,AMCIL Ltd,N/A,EDITS_ONLY,-,SHARES,AM
AMC,AA.D.AMC.CASH.IP,Amcor PLC,N/A,EDITS_ONLY,-,SHARES,AM
AMCRUS,SA.D.AMCRUS.CASH.IP,Amcor PLC (24 Hours),N/A,TRADEABLE,-,SHARES,AM
DOXUS,UB.D.DOXUS.CASH.IP,Amdocs Ltd,N/A,TRADEABLE,-,SHARES,AM
AMED,UA.D.AMED.CASH.IP,Amedisys Inc,N/A,CLOSED,-,SHARES,AM
AEE,SA.D.AEE.CASH.IP,Ameren Corp (24 Hours),N/A,TRADEABLE,-,SHARES,AM
AMRCUS,SA.D.AMRCUS.CASH.IP,Ameresco Inc,N/A,TRADEABLE,-,SHARES,AM
AMX,SA.D.AMX.CASH.IP,America Movil SAB de CV - ADR,N/A,TRADEABLE,-,SHARES,CV
AGNCPF,UA.D.AGNCPF.CASH.IP,American Capital Agency 6 ? PERP Pfd,N/A,TRADEABLE,-,SHARES,PF
UIHCUS,UD.D.UIHCUS.CASH.IP,American Coastal Insurance Corporation,N/A,TRADEABLE,-,SHARES,Insurance
AEO,SA.D.AEO.CASH.IP,American Eagle Outfitters Inc (24 Hours),N/A,TRADEABLE,-,SHARES,OU
AXP,SA.D.AXP.CASH.IP,American Express Co (24 Hours),N/A,TRADEABLE,-,SHARES,AM
AFGUS,SA.D.AFGUS.CASH.IP,American Financial Group Inc,N/A,TRADEABLE,-,SHARES,Financial
ANAT,UA.D.ANAT.CASH.IP,American National Insurance Co,N/A,CLOSED,-,SHARES,Insurance
AOUTVUS,UA.D.AOUTVUS.CASH.IP,American Outdoor Brands Inc,N/A,TRADEABLE,-,SHARES,OU
BPLAU,AB.D.BPLAU.CASH.IP,American Rare Earths Limited,N/A,EDITS_ONLY,-,SHARES,EA
TUNGCN,KN.D.TUNGCN.CASH.IP,American Tungsten Corp,N/A,TRADEABLE,-,SHARES,TU
GTRAU,AB.D.GTRAU.CASH.IP,American Uranium Limited,N/A,EDITS_ONLY,-,SHARES,UR
GTROCAU,AB.D.GTROCAU.CASH.IP,American Uranium Limited Options @ AUD 0.4 EXP 25/09/2028,N/A,EDITS_ONLY,-,SHARES,UR
AWKUS,SA.D.AWKUS.CASH.IP,American Water Works Co Inc (24 Hours),N/A,TRADEABLE,-,SHARES,WO
AMWDUS,UA.D.AMWDUS.CASH.IP,American Woodmark Corp,N/A,OFFLINE,-,SHARES,WO
COLDUS,SB.D.COLDUS.CASH.IP,Americold Realty Trust Inc,N/A,TRADEABLE,-,SHARES,Real
AMP,SA.D.AMP.CASH.IP,Ameriprise Financial Inc (24 Hours),N/A,TRADEABLE,-,SHARES,Financial
AMSFUS,UA.D.AMSFUS.CASH.IP,AMERISAFE Inc,N/A,TRADEABLE,-,SHARES,AM
AMSTUS,UA.D.AMSTUS.CASH.IP,Amesite Inc,N/A,TRADEABLE,-,SHARES,AM
AME,SA.D.AME.CASH.IP,AMETEK Inc (24 Hours),N/A,TRADEABLE,-,SHARES,AM
AMXCN,KN.D.AMXCN.CASH.IP,Amex Exploration Inc,N/A,TRADEABLE,-,SHARES,EX
AMGN,UA.D.AMGN.CASH.IP,Amgen Inc (24 Hours),N/A,TRADEABLE,-,SHARES,AM
AMGOLN,KA.D.AMGOLN.CASH.IP,Amigo Holdings PLC,N/A,TRADEABLE,-,SHARES,Holdings
AEXLN,KC.D.AEXLN.CASH.IP,Aminex PLC,N/A,TRADEABLE,-,SHARES,AM
AEXID,EE.D.AEXID.CASH.IP,Aminex PLC (Euronext Dublin),N/A,CLOSED,-,SHARES,AM
AL3AU,AB.D.AL3AU.CASH.IP,AML3D Limited,N/A,EDITS_ONLY,-,SHARES,AM
POWWUS,UC.D.POWWUS.CASH.IP,AMMO Inc,N/A,TRADEABLE,-,SHARES,AM
ALMIBFP,EC.D.ALMIBFP.CASH.IP,Amoeba SA,N/A,TRADEABLE,-,SHARES,AM
DMKTAU,AB.D.DMKTAU.CASH.IP,AMP Capital Dynamic Markets Fund Hedge Fund,N/A,CLOSED,-,SHARES,DY
AMP,AA.D.AMP.CASH.IP,AMP Ltd,N/A,EDITS_ONLY,-,SHARES,AM
APUS,SA.D.APUS.CASH.IP,Ampco-Pittsburgh Corporation,N/A,TRADEABLE,-,SHARES,AP
AMPSM,EI.D.AMPSM.CASH.IP,Amper SA,N/A,TRADEABLE,-,SHARES,AM
APH,SA.D.APH.CASH.IP,Amphenol Corp (24 Hours),N/A,TRADEABLE,-,SHARES,AM
AMPIM,EF.D.AMPIM.CASH.IP,Amplifon SpA,N/A,TRADEABLE,-,SHARES,AM
YYYUS,SI.D.YYYUS.CASH.IP,Amplify CEF High Income ETF,N/A,TRADEABLE,-,SHARES,HI
DIVOUS,SI.D.DIVOUS.CASH.IP,Amplify CWP Enhanced Dividend,N/A,TRADEABLE,-,SHARES,CW
HACKUS,SI.D.HACKUS.CASH.IP,Amplify Cybersecurity ETF,N/A,TRADEABLE,-,SHARES,CY
SILJUS,SI.D.SILJUS.CASH.IP,Amplify Junior Silver Miners ETF,N/A,TRADEABLE,-,SHARES,JU
AMPLUS,UA.D.AMPLUS.CASH.IP,Amplitude Inc,N/A,TRADEABLE,-,SHARES,AM
CTX,AA.D.CTX.CASH.IP,Ampol Limited,N/A,EDITS_ONLY,-,SHARES,AM
EATSM,EI.D.EATSM.CASH.IP,AmRest Holdings SE,N/A,TRADEABLE,-,SHARES,Holdings
AMRZSW,EJ.D.AMRZSW.CASH.IP,Amrize Ltd (SW),N/A,TRADEABLE,-,SHARES,AM
AMRZUS,SA.D.AMRZUS.CASH.IP,Amrize Ltd (US),N/A,TRADEABLE,-,SHARES,AM
AMYTLN,KC.D.AMYTLN.CASH.IP,Amryt Pharma PLC,N/A,ON_AUCTION,-,SHARES,PH
